doi,url,journal,title,description,publication_date,id_query,source
10.1007/s11104-014-2108-7,https://www.semanticscholar.org/paper/19eeaa00f72733dc1565647d5a8a6c0bf96b6031,Plant and Soil,Root distribution of different mature tree species growing on contrasting textured soils in temperate windbreaks,,2014,10,semantic_scholar
10.2193/0022-541X(2006)70[450:ABDAMB]2.0.CO;2,https://www.semanticscholar.org/paper/5d303257de840aa96abfed1894c1def94324d927,,American Black Duck and Mallard Breeding Distribution and Habitat Relationships along a Forest–Agriculture Gradient in Southern Québec,"Abstract Although the American black duck (Anas rubripes) has been designated a priority species in eastern North America, no systematic survey has been done in the agricultural lowlands of southern Québec, where the species is suspected to be relatively abundant and cohabits with the mallard (Anas platyrhynchos), often considered as a competing species. During the spring of 1998 and 1999, we surveyed breeding waterfowl in 343 4-km2 plots distributed in the lowlands of the St. Lawrence Valley and Lac-Saint-Jean, Canada, and in agricultural areas of Abitibi-Témiscamingue, Canada. American black duck densities were higher in dairy farm and forested landscapes (>39 indicated breeding pairs [IBPs]/100 km2) than in cropland landscapes (8 IBPs/100 km2). Mallard densities were similar across all landscape types (30–43 IBPs/100 km2). Habitat modeling using data derived from satellite imagery indicated that the presence of black ducks decreased with increasing areas of corn, ploughed fields, and deciduous forests, whereas it was favored in areas where topography was undulating with slopes of 10–15%. The same parameters had the opposite effect on mallard presence. The odds of black ducks being present were doubled where mallards were present, indicating that both species seem to be attracted to areas supporting adequate habitats, which contradicts the hypothesis of competition between these 2 species to explain for recent declines in the black duck population. Results of our habitat analyses support the hypothesis that habitat changes may be a primary factor leading to these declines. Dairy farm landscapes are of great importance for black ducks, and the conversion of this type of landscape toward a cropland landscape represents a threat to an important portion of the population of this species.",2006,10,semantic_scholar
10.1139/X87-110,https://www.semanticscholar.org/paper/c06af2ff316c51842412693296f3a592c1468eee,,Wood density of natural white spruce populations in Quebec,"During genetic sampling of white spruce in 1984, increment cores were taken from 80 populations in order to study wood density variation within species in natural Quebec forests. Results show that wood density differences exist between populations and that wood density is negatively correlated with the width of the growth rings; however, some trees and some populations exhibit both high wood density and rapid growth. A moderate positive link was found between juvenile and mature wood densities at both the individual and population levels. Therefore, breeding programs for the improvement of wood density could be based on selections made on juvenile wood.",1987,10,semantic_scholar
10.5558/TFC76643-4,https://www.semanticscholar.org/paper/30eceb54c7141dc67ad86135dfc487fe80483f48,,Effet d'une coupe d'ensemencement et du milieu de germination sur la régénération des sapinières boréales riches de seconde venue du Québec,"Stand regeneration failures, sometimes observed in rich second growth balsam fir stands, prompted a study in 1991 to assess the effects of the shelterwood cutting system on regeneration of balsam fir (Abies balsamea (L.) Mill.), white spruce (Picea glauca (Moench) Voss) and paper birch (Betula papyrifera Marsh). The factorial experiment design (split-plot) includes forest cover reduction (0% and 25% of basal area) in main plots and germination substrate (mineral soil, litter removed and control) in subplots. Results of five growing seasons showed that germination substrate was the main factor determining first-year seedling establishment, and that cover reduction became important for seedling survival and long-term establishment of the three species. A 25% canopy reduction combined with mineral seedbed treatment resulted in the best regeneration densities of the three species. Thus far, the results demonstrate the importance of combining humus disturbance to seed cutting in order to achieve regeneration g...",2000,10,semantic_scholar
10.1139/F10-016,https://www.semanticscholar.org/paper/fa4b45ee3057a235c17fb7994f6b96a874f96a4b,,Potential and realized interactions between two aquatic invasive species: Eurasian watermilfoil (Myriophyllum spicatum) and rusty crayfish (Orconectes rusticus),"With multiple invasions, the potential arises for interactions between invasives inhibiting or promoting spread. Our goal was to investigate the interaction between two invasives, Eurasian watermilfoil (Myriophyllum spicatum) and rusty crayfish (Orconectes rusticus), which co-occur in several lakes in western Quebec, Canada, and to determine their overlap with littoral fish communities. Crayfish potentially aid milfoil dispersal by fragmentation or, alternatively, inhibit its proliferation through destruction and direct consumption. With a mesocosm experiment, we quantified milfoil fragment production versus biomass reduction by crayfish. More fragments were produced at medium to high crayfish densities, with a significant reduction of milfoil only at the highest densities, demonstrating the potential for both positive and negative interactions. Second, we determined the habitat preferences of each species by conducting a survey in the same lake. There was little overlap in the species’ distributions, wit...",2010,10,semantic_scholar
10.1007/s00300-015-1737-5,https://www.semanticscholar.org/paper/0a5d073f8375bad608feba2e550c228d148122d9,Polar Biology,Estimating the abundance of the Southern Hudson Bay polar bear subpopulation with aerial surveys,,2015,10,semantic_scholar
10.1139/X01-116,https://www.semanticscholar.org/paper/85f0733ba1c5eaeac216764a91b430ab0d024e7a,,Short-term use of different residual forest structures by three sciurid species in a clear-cut boreal landscape,"We compared the abundance of red squirrel (Tamiasciurus hudsonicus Erxleben), northern flying squirrel (Glaucomys sabrinus Shaw), and eastern chipmunk (Tamias striatus L.) in three types of black spruce (Picea mariana (Mill.) BSP) residual forest 3 to 5 years after logging (upland strips, riparian strips, and forest blocks) in central Quebec, Canada. Controls consisted of mature forest undisturbed by forestry practices. Despite their sporadic occurrence, northern flying squirrels and eastern chipmunks were captured in the three residual forest types as well as in control sites. Red squirrels inhabited all types of residual forest and no differences in densities were found between residual forest treatments and controls. Juvenile recruitment, return rate (survival), and body mass were also similar for red squirrels in all treatments. However, midden abundance was higher in controls and blocks than in strips. In the short term, red squirrel populations maintain themselves in all types of residual black spru...",2001,10,semantic_scholar
10.1139/Z89-302,https://www.semanticscholar.org/paper/955e2116f1e024772f1d228a85e23de725380546,,"Breeding-season habitat use by sticklebacks (Pisces: Gasterosteidae) at Isle Verte, Quebec","We examined habitat use patterns of three species of sticklebacks as they moved from the St. Lawrence estuary into tidal salt marsh pools to breed. All three species apparently avoided pools that dried out and settled more often in pools that retained their water. Habitat choice by immigrants was not influenced by either the presence of the most aggressive species or by resident fish density. Movements of fish into the marsh and densities of fish in the pools peaked on the first days of the approximately 7-day flooding cycles, and declined thereafter. Thus, large numbers of fish moved away from these pools after initially settling in them, but the reason for this and the subsequent fate of the fish is unknown.",1989,10,semantic_scholar
10.1139/B86-140,https://www.semanticscholar.org/paper/fa16ad8cdd4d2abcf00aac99786c783363d11e2a,,"La répartition et la dynamique des principales espèces arborescentes du Bois-de-Saraguay, Montréal (Québec)","Reciprocal factor analysis of data obtained from 70 stands in the Bois-de-Saraguay, points to drainage and succession – disturbance as the principal factors governing floristic composition. Successional vectors of the 11 most abundant tree species were also plotted on the ordination. The position of the vectors characterizes the species with regards to the two gradients which were identified. The shape of successional vectors allows the recognition of three classes. The first one includes those species showing an association pattern with other species, which hardly varies during the different growth phases. The second one groups together those with distinctly better reproduction in communities where they are scarce in the tree stratum. The third one regroups those which cannot maintain high densities in the intermediate strata of communities where they are common among trees and seedlings. However, further studies showed that the exact shape of the vectors is also related to abiotic variables, especially ...",1986,10,semantic_scholar
10.1002/ecy.1566,https://www.semanticscholar.org/paper/e764eac4a21590f0eb08bea6862b48611bf0b224,Ecology,Increased seedling establishment via enemy release at the upper elevational range limit of sugar maple.,"The enemy release hypothesis is frequently invoked to explain invasion by nonnative species, but studies focusing on the influence of enemies on natural plant range expansion due to climate change remain scarce. We combined multiple approaches to study the influence of plant-enemy interactions on the upper elevational range limit of sugar maple (Acer saccharum) in southeastern Québec, Canada, where a previous study had demonstrated intense seed predation just beyond the range limit. Consistent with the hypothesis of release from natural enemies at the range limit, data from both natural patterns of regeneration and from seed and seedling transplant experiments showed higher seedling densities at the range edge than in the core of the species' distribution. A growth chamber experiment manipulating soil origin and temperature indicated that this so-called ""happy edge"" was not likely caused by temperature (i.e., the possibility that climate warming has made high elevation temperatures optimal for sugar maple) or by abiotic soil factors that vary along the elevational gradient. Finally, an insect-herbivore-exclusion experiment showed that insect herbivory was a major cause of seedling mortality in the core of sugar maple's distribution, whereas seedlings transplanted at or beyond the range edge experienced minimal herbivory (i.e., enemy release). Insect herbivory did not completely explain the high levels of seedling mortality in the core of the species' distribution, suggesting that seedlings at or beyond the range edge may also experience release from pathogens. In sum, while some effects of enemies are magnified beyond range edges (e.g., seed predation), others are dampened at and beyond the range edge (e.g., insect herbivory), such that understanding the net outcome of different biotic interactions within, at and beyond the edge of distribution is critical to predicting species' responses to global change.",2016,10,semantic_scholar
10.1094/PD-64-582,https://www.semanticscholar.org/paper/778650644829c751498a7f8046a9af80eb78065d,,Distribution of Plant-Parasitic Nematodes in Quebec Apple Orchards,"VRAIN, T. C., and G. L. ROUSSELLE. 1980. Distribution of plant-parasitic nematodes in Quebec apple orchards. Plant Disease 64:582-583. In a survey of apple orchards in southeastern Quebec in 1978, 351 soil samples were collected from 71 orchards in nine counties. Species in eight genera of plant-parasitic nematodes were found. Species of Pratylenchus, Paratylenchus, and Xiphinema were detected most frequently. Pratylenchuspenetrans or Pratylenchus crenatus were found in all 71 orchards, at densities greater than 33/100 cm 3 of soil in 58% of infested samples. Xiphinema americanum was found in 88% of the orchards. Quebec is a major apple-growing province of Canada, producing about 110,000 metric tons annually on 8,000 ha. Most orchards are 20- to 30-yr-old trees on standard rootstocks such as Malus robusta 5 or seedlings (12). High density plantings on size-controlling rootstocks are gradually replacing the old orchards. Apple trees with union necrosis and decline have been found in Quebec (13,14). A virus closely related to tobacco ringspot virus was isolated from affected trees, and Xiphinema americanum, a vector of this virus, was always present in the rhizosphere of those trees. Because of the potential for damage to new orchards by Pratylenchus penetrans (9) or by X. americanum, this survey was undertaken to determine their distribution and density in apple orchards of southern Quebec.",1980,10,semantic_scholar
10.1093/AESA/76.3.359,https://www.semanticscholar.org/paper/b4cc32a36c6d46b41a41482a3853b18036544a7a,,Sampling Technique and Seasonal Development of Phytophagous Mirids (Hemiptera: Miridae) on Apple in Southwestern Quebec,"The efficiency of the beating technique for phytophagous mirids on apple trees increased with nymphal development. Once calibrated, this technique was used to study the seasonal development of the nymphs and adults of five species of phytophagous mirids. Overwintered adults of Lygus lineolaris (Palisot de Beauvois) were present on apple trees in spring, but few nymphs and adults were captured in summer. The populations of Lygocoris communis (Knight), Campylomma verbasci (Meyer), and Lygidea mendax Reuter were important during the summer, but their densities on the apple tree decreased during the 3 years of this study. Heterocordylus malinus Reuter were never numerous.",1983,10,semantic_scholar
10.1155/2014/917834,https://www.semanticscholar.org/paper/a3167c8e77bb915115a12b03e7c848ecbfb6551a,,Structuring Effects of Deer in Boreal Forest Ecosystems,"Many deer populations have recently increased worldwide leading to strong direct and indirect ecological and socioeconomical impacts on the composition, dynamic, and functions of forest ecosystems. Deer directly modify the composition and structure of vegetation communities, but they also indirectly affect other species of the ecosystem by modifying the structure of the vegetation. Here we review the results of a research program on overabundant white-tailed deer (Odocoileus virginianus) in the boreal forest of Anticosti Island (Quebec, Canada) aimed at identifying deer densities compatible with forest regeneration. Various silvicultural systems and treatments failed to regenerate deer habitat at high deer densities, but planting size-adapted seedlings could be effective at moderate densities. Using a controlled deer density experiment, we found vegetation recovery at deer densities ≤ 15 deer/km2. The same experiment revealed that other groups of organisms such as insects and birds responded favorably to a reduction of deer density. We also found that alternative successional trajectories may occur after a certain period of heavy browsing during early succession. We conclude that one of the most important remaining research gaps is the need to identify habitat-specific threshold densities at which deer impacts occur and then to design effective wildlife and forest management strategies to limit deer impacts and sustain ecosystem integrity.",2014,10,semantic_scholar
10.1890/ES13-00038.1,https://www.semanticscholar.org/paper/7c5749d3c72eb5cae22cdf7bb3706335c6f45aed,,Three large fire years threaten resilience of closed crown black spruce forests in eastern Canada,"An emerging paradigm regarding vegetation response to climate warming is that the interaction of weather extremes and disturbance will trigger abrupt changes in ecosystem types by overcoming resilience of dominant species. Black spruce (Picea mariana (Mill.)) ecosystems are widespread across the North American boreal forest, because of ecophysiological adaptations that allowed these communities to thrive in fire-prone areas. We investigated resilience of spruce-moss forests to weather-disturbance interaction after a 3-year period (2005 to 2007) of major fire activity caused by extreme fire weather in eastern Canada. Pre- and post-fire conifer densities and environmental parameters related to seed rain, post-fire seedbeds, microclimate, and post-fire weather were measured in 133 burned stands throughout the closed-crown forest of Quebec. Critically low black spruce (BS) regeneration was observed in almost all of the stands, leading to a decrease in stand density and a shift of species dominance from BS to jack pine (Pinus banksiana (Lamb.), JP). The studied sites were characterized by thick residual organic matter, resulting in a predominance of charred duff, a seedbed associated with low water retention and high variation in temperature. While high levels of JP seedling establishment were reported on this seedbed, it was unfavorable to BS germination and survival in the context of warm and dry weather that prevailed in post-fire summers. In these ecosystems, early vegetation establishment patterns are generally reliable predictors of future stand composition and the exclusion of BS will presumably be maintained through succession. During large fire years, high proportions of the landscape are subjected to the interaction of fire regime and weather that creates unsuitable conditions for BS regeneration. Hence, vegetation change is susceptible to happen at a broad scale. Therefore, the frequency of major fire years could have a decisive influence on the rate of vegetation response to climate change in this biome.",2013,10,semantic_scholar
10.1300/J301v02n02_05,https://www.semanticscholar.org/paper/0b686dcec296aff452b9577c3f13918095710355,,Diversity of Native Endomycorrhizal Fungi in Selected Strawberry Field Soils of Southern Quebec,"Abstract Prolific sporulation exhibited by some indigenous endomycorrhizal fungus species in agricultural field soils is not necessarily synonymous with effective plant root colonization. To determine whether proliferating fungus species found in field soils are the species actually colonizing host plant roots, arbuscular mycorrhizal fungi (AMF) were collected and identified from strawberry field soils and in root-initiated greenhouse trap cultures of sorghum and strawberry. The composition of AM fungus species from strawberry field soils did not perfectly match the fungus populations recovered from the root-initiated successive trap cultures. The study detected ten AM fungus species, half of which were found in trap cultures but not in the field soil samples. AMF species displayed different sporulation patterns with varying spore densities depending on the sample sites, the number of trap culture cycles, and the bait host plant. Glomus mosseaeand G. macrocarpumwere detected at two of the three sampling sites, across all of the trap cultures, regardless of the test plant involved. G. constrictumand Sclerocystis rubiformiswere detected initially in the strawberry field soils, but could not be recovered throughout successive bait cultures. The study emphasizes both the merits and the limits of spores as a tool for AM species detection.",2003,10,semantic_scholar
10.1139/AS-2016-0017,https://www.semanticscholar.org/paper/99df3c00d26e1fd1de61707274ce57e9f17c46b1,,Permafrost thaw lakes and ponds as habitats for abundant rotifer populations1,"Thermokarst lakes and ponds were sampled across a range of permafrost landscapes in subarctic Quebec (Nunavik, Canada) to compare their rotifer and other zooplankton characteristics with a set of rock-basin lakes and ponds in the region. A total of 24 rotifer species were identified, with an average of seven taxa per waterbody. Rotifer abundance was an order of magnitude higher in the thaw ponds than in rock-basin waters. In some thaw ponds, rotifers accounted for >50% of the total zooplankton biomass, but for <10% in all of the rock-basin waters. Neither α- nor β-diversity was significantly different between the two waterbody types. Grazing experiments with microspheres (0.5–6 µm diameter) showed that medium-sized particles (2–3 µm) were preferred to smaller and larger particles; clearance rates were <0.05% of the water column per day, implying that the rotifer populations were unlikely to be bottom-up limited by food availability. Rotifer abundance was negatively correlated with cladoceran densities, su...",2017,10,semantic_scholar
