url,title,description,method,notes,keywords,locations,publication_date,cited_articles,id_query,source,full_text,quebec,done,reason_non_valid,valid_yn,dataset_relevance,dataset_location,dataset_format,Geospatial_info_dataset,Geospatial_info_repo_page_text,Geospatial_info_article_text,species,temporal_range,temporal_range_position,temporal_duration_y,temporal_duration_position,spatial_range_km2,spatial_range_position,data_type,relevant_data_type,referred_dataset,relevance_referred_dataset,Journal,publication_year,,Comments
https://datadryad.org/stash/dataset/doi%3A10.5061%2Fdryad.8281,Data from: Patterns of colonization and spread in the fungal spruce pathogen Onnia tomentosa,"
The basidiomycetous fungus Onnia tomentosa is one of the most widespread root rot pathogens in North America. Although the disease is more severe on spruce and pine trees, this pathogen can infect several coniferous species. In order to study the population structure of O. tomentosa, we harvested 180 basidiocarps in a 45-year-old white spruce plantation in western Quebec in autumn 1997, and extracted DNA directly from individual basidiocarps. Using a combination of spatial coordinates and molecular data based on the analysis of two mitochondrial and three nuclear loci, we measured the average genet size and molecular diversity and assessed the relative contribution of basidiospores and vegetative growth to the stand colonization. Most of the sampled basidiocarps that clustered spatially belonged to the same genet. A total of thirty-seven discrete multilocus genets of an average size of 3.42 m were obtained. The genet size distribution was skewed toward smaller genets (< 3 m) that displayed higher diversity than the larger genets (> 3 m). The nuclear loci were in Hardy-Weinberg equilibrium in the larger genets, but not in the smaller genets, which displayed a deficiency of heterozygotes. This suggests a Wahlund effect, whereby different colonization events resulted in expected heterozygosity higher than observed heterozygosity. Using an estimate of the growth rate of the fungus, only a few of the largest genets were approximately the age of the plantation. These observations are consistent with the colonization by basidiospores subsequent to site preparation and tree planting followed by secondary colonization events and vegetative spread.",,,Buller phenomenon_Onnia tomentosa_Wahlund effect_Host Parasite Interactions_Disease Biology_root rot,,11/1/2011,,3,dryad,,,,NA,yes,X,repository,,,,,Onnia tomentosa,1997,,,,,,other,,,,Molecular Ecology,,,
https://datadryad.org/stash/dataset/doi%3A10.5061%2Fdryad.67t23,Data from: Severe recent decrease of adult body mass in a declining insectivorous bird population,"Migratory bird species that feed on air-borne insects are experiencing widespread regional declines, but these remain poorly understood. Agricultural intensification in the breeding range is often regarded as one of the main drivers of these declines. Here, we tested the hypothesis that body mass in breeding individuals should reflect habitat quality in an aerial insectivore, the tree swallow (Tachycineta bicolor), along a gradient of agricultural intensity. Our dataset was collected over 7 years (2005–2011) and included 2918 swallow captures and 1483 broods. Analyses revealed a substantial decline of the population over the course of the study (−19% occupancy rate), mirrored by decreasing body mass. This trend was especially severe in females, representing a total loss of 8% of their mass. Reproductive success was negatively influenced by intensive agriculture, but did not decrease over time. Interestingly, variation in body mass was independent of breeding habitat quality, leading us to suggest that this decline in body mass may result from carry-over effects from non-breeding areas and affect population dynamics through reduced survival. This work contributes to the growing body of evidence suggesting that declines in migratory aerial insectivores are driven by multiple, complex factors requiring better knowledge of year-round habitat use.",,,agricultural intensification_Tree swallow_Aerial insectivores_Breeding success_Tachycineta bicolor,,25/4/2014,,3,dryad,,,,NA,yes,M,repository,.xlsx,site coordinates,no,no,Tachycineta bicolor,2005-2011,source link abstract,7,source link abstract,10200,source publication text,EBV genetic analysis,,,,Proceedings of the Royal Society B,,,No spatial coordinates or locations provided
https://datadryad.org/stash/dataset/doi%3A10.5061%2Fdryad.jk680,Data from: Investigating genomic and phenotypic parallelism between piscivorous and planktivorous lake trout (Salvelinus namaycush) ecotypes by means of RADseq and morphometrics analyses,"Repeated adaptive ecological diversification has commonly been reported in fish and has often been associated with trophic niche diversity. The main goal of this study was to investigate the extent of parallelism in the genomic and phenotypic divergence between piscivorous and planktivorous lake trout ecotypes from Laurentian Shield lakes, Canada. This was achieved by documenting the extent of morphological differentiation using geometric morphometrics and linear measurements as well as the pattern of genomic divergence by means of RADseq genotyping (3925 filtered SNPs) in 12 lakes. Our results indicate that the two ecotypes evolved distinct body shape and several linear measurements in parallel. Neutral genetic differentiation was pronounced between all isolated populations (Mean FST = 0.433), indicating no or very limited migration and pronounced genetic drift. Significant genetic differentiation also suggested partial reproductive isolation between ecotypes in the two lakes where they are found in sympatry. Combining different outlier detection methods, we identified 48 SNPs putatively under divergent selection between ecotypes, among which 10 could be annotated and related to functions such as developmental processes and ionic regulation. Finally, our results indicate that parallel morphological divergence is accompanied by both parallel and nonparallel genomic divergence, which is associated with the use of different trophic niches between ecotypes. The results are also discussed in the context of management and conservation of this highly exploited species throughout northern North America.",,,Genomics/Proteomics,,5/8/2016,,3,dryad,,,,NA,yes,M,repository,.txt,no,geological feature name,"Map, geological feature name",Salvelinus namaycush,2007-2013,source publication text,6,no,no,NA,EBV genetic analysis,,,,Molecular Ecology,,,Sampling location (12 lakes) provided in the .txt and in the text of the link page
https://datadryad.org/stash/dataset/doi%3A10.5061%2Fdryad.2b8f1,Data from: Do genetic drift and accumulation of deleterious mutations preclude adaptation? Empirical investigation using RADseq in a northern lacustrine fish,"Understanding genomic signatures of divergent selection underlying long-term adaptation in populations located in heterogeneous environments is a key goal in evolutionary biology. In this study, we investigated neutral, adaptive and deleterious genetic variation using 7,192 SNPs in 31 Lake Trout (Salvelinus namaycush) populations (n = 673) from Québec, Canada. Average genetic diversity was low, weakly shared among lakes, and positively correlated to lake size, indicating a major role for genetic drift subsequent to lake isolation. Putatively deleterious mutations were on average at lower frequencies than the other SNPs, and their abundance relative to the entire polymorphism in each population was positively correlated to inbreeding, suggesting that the effectiveness of purifying selection was negatively correlated to inbreeding, as predicted from theory. Despite evidence for pronounced genetic drift and inbreeding, several outlier loci were associated with temperature and found in or close to genes with biologically relevant functions notably related to heat-stress and immune responses. Outcomes of gene-temperature associations were influenced by the inclusion of the most inbred populations, in which allele frequencies deviated the most from model predictions. This result illustrates challenge in identifying gene-environment associations in cases of high genetic drift and restricted gene flow and suggests limited adaptation in populations experiencing higher inbreeding. We discuss the relevance of these findings for the conservation and management, notably regarding stocking and genetic rescue, of Lake Trout populations and other species inhabiting highly fragmented habitats.",,,Genetic,,18/9/2017,,3,dryad,,,,NA,yes,H,repository,.vcf,no,no,"Map, range coordinates",Salvelinus namaycush,2003-2013,source publication text,10,no,500000,no,EBV genetic analysis,,,,Molecular Ecology,,,sampling location (31 lakes) in the main publication
https://datadryad.org/stash/dataset/doi%3A10.5061%2Fdryad.7163d,Data from: Parallel and nonparallel genome-wide divergence among replicate population pairs of freshwater and anadromous Atlantic salmon,"Little is known about the genetic basis differentiating resident and anadromous forms found in many salmonid species. Using a medium-density SNP array, we documented genomic diversity and divergence at 2336 genetically mapped loci among three pairs of North American anadromous and freshwater Atlantic salmon populations. Our results show that across the genome, freshwater populations have lower diversity and a smaller proportion of private polymorphism relative to anadromous populations. Moreover, differentiation was more pronounced among freshwater than among anadromous populations at multiple spatial scales, suggesting a large effect of genetic drift in these isolated freshwater populations. Using nonhierarchical and hierarchical genome scans, we identified hundreds of markers spread across the genome that are potentially under divergent selection between anadromous and freshwater populations, but few outlier loci were repeatedly found in all three freshwater–anadromous comparisons. Similarly, a sliding window analysis revealed numerous regions of high divergence that were nonparallel among the three comparisons. These last results show little evidence for the parallel evolution of alleles selected for in freshwater populations, but suggest nonparallel adaptive divergence at many loci of small effects distributed through the genome. Overall, this study emphasizes the important role of genetic drift in driving genome-wide reduction in diversity and divergence in freshwater Atlantic salmon populations and suggests a complex multigenic basis of adaptation to resident and anadromous strategies with little parallelism.",,,Salmo salar,,20/9/2017,,3,dryad,,,,NA,yes,M,repository,.txt,no,no,"Map, geological feature name",Atlantic salmon,no,NA,no,no,10000,no,EBV genetic analysis,,,,Molecular Ecology,,,
https://datadryad.org/stash/dataset/doi%3A10.5061%2Fdryad.2f050,"Data from: Genomic patterns of diversity and divergence of two introduced salmonid species in Patagonia, South America","Invasive species have become widespread in aquatic environments throughout the world, yet there are few studies that have examined genomic variation of multiple introduced species in newly colonized environments. In this study, we contrast genomic variation in two salmonid species (anadromous Chinook Salmon, Oncorhynchus tshawytscha, 11,579 SNPs and resident Brook Charr Salvelinus fontinalis, 13,522 SNPs) with differing invasion success after introduction to new environments in South America relative to populations from their native range in North America. Estimates of genetic diversity were not significantly different between introduced and source populations for either species, indicative of propagule pressure that has been shown to maintain diversity in founding populations relative to their native range. Introduced populations also demonstrated higher connectivity and gene flow than those in their native range. Evidence for candidate loci under divergent selection was observed, but was limited to specific introduced populations and was not widely evident. Patterns of genomic variation were consistent with general dispersal potential of each species and therefore also the notion that life history variation may contribute to both invasion success and subsequent genetic structure of these two salmonids in Patagonia.",,,Oncorhynchus tshawytscha_Salvelinus fontinalis_Holocene,,31/1/2017,,3,dryad,,,,location,no,X,,,,,,"Oncorhynchus tshawytscha, Salvelinus fontinalis",,,,,,,,,,,Evolutionary Applications,,,South america
https://datadryad.org/stash/dataset/doi%3A10.5061%2Fdryad.ct5v8,"Data from: Genetic diversity and differentiation in a wide ranging anadromous fish, American shad (Alosa sapidissima), is correlated with latitude","Studies that span entire species ranges can provide insight into the relative roles of historical contingency and contemporary factors that influence population structure and can reveal patterns of genetic variation that might otherwise go undetected. American shad is a wide ranging anadromous clupeid fish that exhibits variation in demographic histories and reproductive strategies (both semelparity and iteroparity) and provides a unique perspective on the evolutionary processes that govern the genetic architecture of anadromous fishes. Using 13 microsatellite loci, we examined the magnitude and spatial distribution of genetic variation among 33 populations across the species' range to (i) determine whether signals of historical demography persist among contemporary populations and (ii) assess the effect of different reproductive strategies on population structure. Patterns of genetic diversity and differentiation among populations varied widely and reflect the differential influences of historical demography, microevolutionary processes and anthropogenic factors across the species' range. Sequential reductions of diversity with latitude among formerly glaciated rivers are consistent with stepwise postglacial colonization and successive population founder events. Weak differentiation among U.S. iteroparous populations may be a consequence of human-mediated gene flow, while weak differentiation among semelparous populations probably reflects natural gene flow. Evidence for an effect of reproductive strategy on population structure suggests an important role for environmental variation and suggests that the factors that are responsible for shaping American shad life history patterns may also influence population genetic structure.",,,reproductive strategies_clinal variation_American shad_Alosa sapidissima,,13/12/2012,,3,dryad,,,,location,no,X,,,,,,Alosa sapidissima,,,,,,,,,,,Molecular Ecology,,,USA
https://datadryad.org/stash/dataset/doi%3A10.5061%2Fdryad.3nh72,Data from: Patchy distribution and low effective population size raise concern for an at-risk top predator,"Aim: Understanding carnivore distribution is important for management decisions that aim to restore naturally-regulated ecosystems and preserve biodiversity. Eastern Wolves, a species at risk in Canada, are centralized in Algonquin Provincial Park and their ability to disperse and establish themselves elsewhere is limited by human-caused mortality associated with hunting, trapping, and vehicle collisions. Here, we refine our understanding of Eastern Wolf distribution and provide the first estimates of their effective population size. Location: Southern Ontario and Gatineau Quebec. Methods: We used noninvasive samples, as well as blood samples archived from other research projects, collected between 2010 – 2014 to generate autosomal microsatellite genotypes at 12 loci for 98 Canis individuals. We utilized Bayesian and multivariate clustering analyses to identify Eastern Wolves in regions that were previously unsampled. Both linkage disequilibrium and temporal approaches were used to estimate effective population size of Eastern Wolves.  Results: Assignment tests identified 34 individuals as Eastern Wolves, primarily in or near two provincial parks: Killarney and Queen Elizabeth II Wildlands. Eastern Coyotes were identified in Bon Echo Provincial Park, Frontenac Provincial Park, and Gatineau Park, whereas many of the samples were admixed among the different Canis types. Effective population size (Ne) estimates ranged from 24.3 – 122.1 with a harmonic mean of 45.6.  Main Conclusions: The identification of Eastern Wolves in the regions of Killarney and Queen Elizabeth II Wildlands Provincial Parks extends the range of Eastern Wolves north of the French River and southward into previously unidentified regions. The effective population size is low and raises concerns for long-term persistence of this threatened carnivore; values are dangerously close to critical values recommended for short-term persistence. These results provide important information for upcoming Eastern Wolf recovery plans associated with federal and provincial endangered species legislation.",,,Canis lupus familiaris_Canis lycaon_eastern wolf_predator distribution_Canis lycaon sp. cf_Canis latrans_Canis lupus,,12/10/2017,,3,dryad,,,,NA,yes,M,repository,.xlsx,sample coordinates,no,"Map, administrative unit","Eastern coyote, eastern wolf",2010-2014,"source link abstract, source publication text",4,no,no,no,"presence only, EBV genetic analysis",,,,Diversity and Distributions,,,
https://datadryad.org/stash/dataset/doi%3A10.5061%2Fdryad.qn1cj,Data from: Temporally dynamic habitat suitability predicts genetic relatedness among caribou,"Landscape heterogeneity plays a central role in shaping ecological and evolutionary processes. While species utilization of the landscape is usually viewed as constant within a year, the spatial distribution of individuals is likely to vary in time in relation to particular seasonal needs. Understanding temporal variation in landscape use and genetic connectivity has direct conservation implications. Here, we modelled the daily use of the landscape by caribou in Quebec and Labrador, Canada and tested its ability to explain the genetic relatedness among individuals. We assessed habitat selection using locations of collared individuals in migratory herds and static occurrences from sedentary groups. Connectivity models based on habitat use outperformed a baseline isolation-by-distance model in explaining genetic relatedness, suggesting that variations in landscape features such as snow, vegetation productivity and land use modulate connectivity among populations. Connectivity surfaces derived from habitat use were the best predictors of genetic relatedness. The relationship between connectivity surface and genetic relatedness varied in time and peaked during the rutting period. Landscape permeability in the period of mate searching is especially important to allow gene flow among populations. Our study highlights the importance of considering temporal variations in habitat selection for optimizing connectivity across heterogeneous landscape and counter habitat fragmentation.",,,circuit theory_Rangifer tarandus_causal modelling_habitat suitability models_least-cost path_Holocene,,25/7/2014,,3,dryad,,,,NA,yes,H,repository,.xlsx,sample coordinates,no,Map  ,Caribou,no,NA,no,NA,365000,source publication text,"presence only, EBV genetic analysis",,,,Proceedings of the Royal Society B,,,
https://datadryad.org/stash/dataset/doi%3A10.5061%2Fdryad.292c8,Data from: Partitioning the effect of composition and diversity of tree communities on leaf litter decomposition and soil respiration,"The decomposition of plant material is an important ecosystem process influencing both carbon cycling and soil nutrient availability. Quantifying how plant diversity affects decomposition is thus crucial for predicting the effect of the global decline in plant diversity on ecosystem functioning. Plant diversity could affect the decomposition process both directly through the diversity of the litter, and/or indirectly through the diversity of the host plant community and its affect on the decomposition environment. Using a biodiversity experiment with trees in which both functional and taxonomic diversity were explicitly manipulated independently, we tested the effects of the functional diversity and identity of the living trees separately and in combination with the functional diversity and identity of the decomposing litter on rates of litter decomposition and soil respiration. Plant traits, predominantly leaf chemical and physical traits, were correlated with both litter decomposition and soil respiration rates. Surface litter decomposition, quantified by mass loss in litterbags, was best explained by abundance-weighted mean trait values of tree species from which the litter was assembled (functional identity). In contrast, soil respiration, which includes decomposition of dissolved organic carbon and root respiration, was best explained by the variance in trait values of the host trees (functional diversity). This research provides insight into the effect of loss of tree diversity in forests on soil processes. Such understanding is essential to predicting changes in the global carbon budget brought on by biodiversity loss.",,,litter_taxonomic diversity_functional biodiversity_tree,,30/11/2016,,3,dryad,,,,not in the field,no,X,,,,,,Tree communities,,,,,,,other,,,,Oikos,,,Experiment 
https://datadryad.org/stash/dataset/doi%3A10.5061%2Fdryad.s26qt314,Data from: Regional divergence and mosaic spatial distribution of two closely related damselfly species (Enallagma hageni and Enallagma ebrium),"North American Enallagma damselflies radiated during the Pleistocene, and species differ mainly by reproductive structures. Although morphologically very different, Enallagma hageni and Enallagma ebrium are genetically very similar. Partitioning of genetic variation (AFLP), isolation by distance and clustering analyses indicate that these morphospecies are locally differentiated genetically. Spatial analyses show that they are rarely sympatric at local sites, and their distributions form a mosaic of patches where one is clearly dominant over hundreds of square kilometers. However, these morphospecies are also not genetically more similar when they are sympatric, indicating that  hybridization is probably not occurring. Given that these morphospecies are ecologically equivalent, strong assortative mating, reproductive interference and fast post-glacial recolonization may explain the origin and maintenance of these distributional patches across eastern North America. By limiting opportunities for gene flow, reproductive interference may play an unsuspected role in accelerating genetic differentiation in the early phases of nonecological speciation.",,,patch_Local divergence_Enallagma ebrium_AFLP_Enallagma hageni_distribution,,22/11/2011,,3,dryad,,,,NA,yes,M,repository,.xlsx,sample coordinates,no,Map,"Enallagma hageni, Enallagma ebrium",2018-2019,source publication text,1,no,no,no,"presence only, EBV genetic analysis",,,,Journal of Evolutionary Biology,,,
https://datadryad.org/stash/dataset/doi%3A10.5061%2Fdryad.q810f,Data from: Ecological and evolutionary diversification within the genus Carex (Cyperaceae): consequences for community assembly in subarctic fens,"The concept of limiting similarity predicts that closely related taxa are less likely to co-occur than expected by chance. The degree to which the phylogenetic relatedness in plant communities is in accord with limiting similarity has been little tested at the scale where the consequences of adaptive differentiation during speciation should be most evident: the scale of neighboring, congeneric plants within a community. To quantify species co-occurrence patterns in relation to environment, we sampled sedge species, their rooting level relative to the water table, and the water pH in 2,124 0.25 m² quadrats distributed across 29 subarctic fens in the central Labrador Peninsula. We estimated phylogenetic relationships using four DNA regions (ETS, ITS, matK, trnL-trnF) for all species of Carex (42), Eriophorum (6), and Trichophorum (2) in the region, of which 21, four, and two, respectively, occurred in the sampled fens. We demonstrate that closely related species of Carex are less likely to co-occur than expected by chance using 1) a probabilistic method to test the significance of pairwise co-occurrence patterns of species, and 2) linear mixed modeling to relate these patterns to phylogenetic relationships and ecological tolerances along gradients of substrate pH and rooting level in relation to the water table. The results also indicate that suites of species with significant mutual pairwise co-occurrence belong to distant lineages within the Cariceae-Dulichieae-Scirpeae clade of Cyperaceae and have stabilizing niche differences. We suggest that niche differentiation during the evolution and diversification of a clade of wetland Carex species over the past few million years, especially during the dynamic glacial cycles of the Pleistocene, has resulted in diverse sedge communities that share space and resources in harsh northern peatland habitats.",,,nuclear ribosomal spacers_Tertiary and Quaternary_Carex vaginata_limiting similarity_Carex chordorrhiza_community phylogenetics_Eriophorum viridicarinatum_Carex aquatilis_Carex rostrata_Carex gynocrates_Carex tsiangii_Carex pachygyna_Carex limosa_pairwise co-occurrence_ecophylogenetics_present_Carex livida_Carex heleonastes_Carex tenuiflora_Eriophorum chamissonis_Carex disperma_Carex trisperma_Carex pauciflora_niche differentiation;_Carex siderosticta_Coexistence theory_Eriophorum vaginatum_Carex echinata_Carex exilis_Carex magellanica_plastid DNA_Carex leptalea_Eriophorum angustifolium_Carex gibba_divergence times_Trichophorum cespitosum_Coexistence theory_Carex saxatilis_Carex rariflora_subarctic peatlands_quadrat sampling_Carex oligosperma_Carex canescens_Cyperaceae_Trichophorum alpinum_DNA alignment_Carex utriculata,,29/4/2017,,3,dryad,,,,NA,yes,H,repository,.csv,site IDs,no,Map,"Carex (42), Eriophorum (6), and Trichophorum (2) species",no,NA,no,no,700,no,presence-absence,,,,Systematic Botany,,,"Sampling locations without georreference, just localities name codes. One has to look at the original publication to see the locations in  map"
https://datadryad.org/stash/dataset/doi%3A10.5061%2Fdryad.nb115,Data from: Using citizen science monitoring data in species distribution models to inform isotopic assignment of migratory connectivity in wetland birds,"Stable isotopes have been used to estimate migratory connectivity in many species. Estimates are often greatly improved when coupled with species distribution models (SDMs), which temper estimates in relation to occurrence.  SDMs can be constructed using from point locality data from a variety of sources including extensive monitoring data typically collected by citizen scientists. However, one potential issue with SDM is that these data oven have sampling bias. To avoid this potential bias, an approach using SDMs based on marsh bird monitoring program data collected by citizen scientists and other participants following protocols specifically designed to maximize detections of species of interest at locations representative of the species range. We then used the SDMs to refine isotopic assignments of breeding areas of autumn-migrating and wintering Sora (Porzana carolina), Virginia Rails (Rallus limicola), and Yellow Rails (Coturnicops noveboracensis) based on feathers collected from individuals caught at various locations in the United States from Minnesota south to Louisiana and South Carolina. Sora were assigned to an area that included much of the western U.S. and prairie Canada, covering parts of the Pacific, Central, and Mississippi Flyways. Yellow Rails were assigned to a broad area along Hudson and James Bay in northern Manitoba and Ontario, as well as smaller parts of Quebec, Minnesota, Wisconsin, and Michigan, including parts of the Mississippi and Atlantic Flyways. Virginia Rails were from several discrete areas, including parts of Colorado, New Mexico, the central valley of California, and southern Saskatchewan and Manitoba in the Pacific and Central Flyways. Our study demonstrates extensive data from organized citizen science monitoring programs are especially useful for improving isotopic assignments of migratory connectivity in birds, which can ultimately lead to better informed management decisions and conservation actions.",,,Rallus limicola_rails_Coturnicops noveboracensis_porzana carolina_Migratory Connectivity_autumn migration,,6/6/2017,,3,dryad,,,,NA,yes,H,repository,".csv, other","site IDs, sample coordinates",NA,NA,"Porzana carolina, Rallus limicola, Coturnicops noveboracensis",1995-2015,"source publication text, dataset",20,NA,24706834,source publication text,distribution,,,,Journal of Avian Biology,,,Used count data from citizen science and monitoring programs to build the SDMs
Nature Counts (Bird Studies Canada ),,,,,,,,,NA,,,,,NA,yes,,,,,,,,,,,,,,,,,,,,,
https://datadryad.org/stash/dataset/doi%3A10.5061%2Fdryad.rm83s,Data from: Hybrid system increases efficiency of ballast water treatment,"1. Ballast water has been a principal pathway of nonindigenous species introduction to global ports for much of the 20th century. In an effort to reduce the scale of this pathway, and recognizing forthcoming global regulations that will supplant ballast water exchange (BWE) with ballast water treatment (BWT), we explore whether a combined hybrid treatment of BWE and chlorination (Cl) exceeds individual effects of either BWE or chlorination alone in reducing densities of bacteria, microplankton and macroplankton. 2. Five full-scale trials were conducted on an operational bulk carrier travelling between Canada and Brazil. 3. The hybrid treatment generally had the lowest final densities among all treatments for putative enterococci, Escherichia coli, and coliform bacteria, as well as microplankton and macroplankton, with the former two being synergistically lower than individual treatments alone. Microplankton abundance in the hybrid treatment was significantly but antagonistically reduced relative to individual treatments alone. Macroplankton final density was lowest in the hybrid treatment, though the interaction between treatments was not significant. 4. Synthesis and applications. In most cases the combined hybrid treatment of ballast water exchange (BWE) and chlorination reduced population densities of indicator organisms in ballast water below those proposed by the International Maritime Organization’s D-2 performance standards. BWE alone was often ineffective at reducing bacterial and macroplankton densities. Even when performance standards are implemented globally, continued use of BWE could further reduce risk of invasions to freshwater ecosystems that receive ballast water from foreign sources by accentuating the decline in propagule pressure and enhancing demographic constraints for putative invaders.",,,IMO-D2_coliform_Vibrio cholerae_Synergistic_ballast water treatment_additive_chlorine_alien species_nonindigenous_enterococci,,2/2/2015,,3,dryad,,,,no biological,no,X,,,,,,"Microplankton, bacteries",,,,,,,,,,,Journal of Applied Ecology,,,ballast water treatment
https://datadryad.org/stash/dataset/doi%3A10.5061%2Fdryad.t77f1p4,"Data from: History matters: contemporary versus historic population structure of bobcats in the New England region, USA","Habitat fragmentation and genetic bottlenecks can have substantial impacts on the health and management of wildlife species by lowering diversity and subdividing populations. Population genetic comparisons across time periods can help elucidate temporal changes in populations and the processes responsible for the changes. Bobcats (Lynx rufus) are wide-ranging carnivores and are currently increasing in abundance across an expanding range. Bobcat populations in New England have fluctuated in the past century in response to changes in their prey base, harvest pressure, and landscape development. We genotyped contemporary (2010–2017) and historic (1952–1964) bobcats from New England and Quebec, Canada at a suite of microsatellite loci and tested for differences in diversity, effective population size, and gene flow. Over 20 generations separated the sampling periods, and the intervening years were marked by drastic changes in land use and species management regimes. We found a general decrease in genetic diversity and differing population genetic structure through time. Effective population size decreased at the end of the historic period, coincident with a spike in harvest, but rebounded to greater numbers in the contemporary period. Our results suggest that bobcat populations in the region are robust, but development and range dynamics may play a significant role in population structure. Our study also highlights the benefits of a historical perspective in interpreting contemporary population genetic data.",,,land use change_Temporal genetics_Wildlife Management_Holocene,,29/3/2019,,3,dryad,,,,NA,yes,H,repository,.xlsx,"site IDs, administrative unit",no,Map,Lynx rufus,"1952-1964, 2009-2016","source link abstract, source publication text, dataset",19,NA,156000,source publication text,"presence only, EBV genetic analysis",,,,Conservation Genetics,,,
https://datadryad.org/stash/dataset/doi%3A10.5061%2Fdryad.8134,Data from: Similar evolutionary potentials in an obligate ant parasite and its two host species,"
PLEASE NOTE: an additional file will be added to this data package: R script to calculate D and Gst for mtDNA (from a fasta file) and the associated p-values. It is also available here: <http://pleunipennings.wordpress.com/2012/10/23/r-code-for-calculating-jost-d-for-mtdna-sequences/>. ABSTRACT: The spatial structure of host-parasite coevolution is shaped by population structure and genetic diversity of the interacting species. We analyzed these population genetic parameters in three related ant species: the parasitic slavemaking ant Protomognathus americanus and its two host species Temnothorax longispinosus and T. curvispinosus. We sampled throughout their range, genotyped ants on six to eight microsatellite loci and an MtDNA sequence and found high levels of genetic variation and strong population structure in all three species. Interestingly, the most abundant species and primary host, T. longispinosus, is characterized by less structure, but lower local genetic diversity. Generally, differences between the species were small, and we conclude that they have similar evolutionary potentials. The coevolutionary interaction between this social parasite and its hosts may therefore be less influenced by divergent evolutionary potentials, but rather by varying selection pressures. We employed different methods to quantify and compare genetic diversity and structure between species and genetic markers. We found that Jost D is well suited for these comparisons, as long as mutation rates between markers and species are similar. If this is not the case, for example, when using MtDNA and microsatellites to study sex-specific dispersal, model-based inference should be used instead of descriptive statistics (such as D or GST). Using coalescent-based methods, we indeed found that males disperse much more than females, but this sex bias in dispersal differed between species. The findings of the different approaches with regard to genetic diversity and structure were in good accordance with each other.",,,Host-parasite interaction_Temnothorax longispinosus_Temnothorax curvispinosus_Protomagnatus americanus,,9/1/2015,,3,dryad,,,,NA,yes,L,repository,".csv, .txt, .fas",site coordinates,no,Map,"Protomognathus americanus, Temnothorax longispinosus, Temnothorax curvispinosus",2002-2008,source publication text,6,no,no,no,"presence only, EBV genetic analysis",,,,Journal of Evolutionary Biology,,,Only one location in Quebec
https://datadryad.org/stash/dataset/doi%3A10.5061%2Fdryad.24rj8,"Data from: Aspicilia bicensis (Megasporaceae), a new sterile, pustulose lichen from eastern Canada","Aspicilia bicensis is described as new to science from coastal rock outcrops in Parc national du Bic, Quebec in eastern Canada. Apothecia are unknown in the species, but it is nonetheless distinctive on account of its occurrence on maritime rocks, white areolate pustulose-sorediate thallus, and production of norstictic acid. The placement in Aspicilia is confirmed by molecular phylogenetic analyses of ITS sequence data.",,,Anthropocene_Aspicilia_sterile crustose lichens_soralia_Lobothallia_oceanic_pustules_maritime_ascomycetes_Megasporaceae,,23/12/2016,,3,dryad,,,,NA,yes,M,repository,".nex, .phy",no,administrative unit,administrative unit,Aspicilia bicensis,no,NA,no,no,no,no,genetic analysis,,,,BioOne,,,"Description of new species, one locality (Bic national park)"
https://datadryad.org/stash/dataset/doi%3A10.5061%2Fdryad.d5j34,Data from: Non-climatic constraints on upper elevational plant range expansion under climate change,"We are limited in our ability to predict climate-change-induced range shifts by our inadequate understanding of how non-climatic factors contribute to determining range limits along putatively climatic gradients. Here, we present a unique combination of observations and experiments demonstrating that seed predation and soil properties strongly limit regeneration beyond the upper elevational range limit of sugar maple, a tree species of major economic importance. Most strikingly, regeneration beyond the range limit occurred almost exclusively when seeds were experimentally protected from predators. Regeneration from seed was depressed on soil from beyond the range edge when this soil was transplanted to sites within the range, with indirect evidence suggesting that fungal pathogens play a role. Non-climatic factors are clearly in need of careful attention when attempting to predict the biotic consequences of climate change. At minimum, we can expect non-climatic factors to create substantial time lags between the creation of more favourable climatic conditions and range expansion.",,,Acer saccharum_Substrate_seed predation,,29/8/2014,,3,dryad,,,,NA,yes,L,repository,.xlsx,site IDs,no,administrative unit,Sugar maple,no,NA,no,no,20,no,density,,,,Proceedings of the Royal Society B,,,sampling location in the main publication
